node_id1 node_id2 t subject count normalized_count interaction_percentile count_of_interactions_category
1700 1815 674 Mathematics 5 0.8620689655172413 42-57% Very_Low
1702 1711 674 Mathematics 68 14.439655172413794 85-100% Very_Low
1702 1764 674 Mathematics 24 4.956896551724138 71-85% Very_Low
1711 1764 674 Mathematics 25 5.172413793103448 71-85% Very_Low
1722 1772 674 Mathematics 6 1.0775862068965518 42-57% Very_Low
1722 1902 674 Mathematics 27 5.603448275862069 85-100% Very_Low
1730 1866 674 Mathematics 2 0.21551724137931033 0-14% Very_Low
1732 1766 674 Mathematics 16 3.2327586206896552 71-85% Very_Low
1743 1792 674 Mathematics 80 17.025862068965516 85-100% Very_Low
1749 1764 674 Mathematics 42 8.836206896551724 85-100% Very_Low
1757 1920 674 Mathematics 119 25.43103448275862 85-100% Low
1765 1920 674 Mathematics 51 10.775862068965516 85-100% Very_Low
1766 1787 674 Mathematics 43 9.051724137931034 85-100% Very_Low
1767 1838 674 Mathematics 33 6.896551724137931 85-100% Very_Low
1767 1916 674 Mathematics 53 11.206896551724139 85-100% Very_Low
1772 1902 674 Mathematics 22 4.525862068965517 71-85% Very_Low
1772 1909 674 Mathematics 23 4.741379310344827 71-85% Very_Low
1795 1909 674 Mathematics 36 7.543103448275862 85-100% Very_Low
1821 1857 674 Mathematics 215 46.12068965517241 85-100% Medium
1821 1895 674 Mathematics 181 38.793103448275865 85-100% Low
1838 1855 674 Mathematics 21 4.310344827586207 71-85% Very_Low
1838 1916 674 Mathematics 47 9.913793103448276 85-100% Very_Low
1851 1911 674 Mathematics 59 12.5 85-100% Very_Low
1857 1895 674 Mathematics 151 32.327586206896555 85-100% Low
1861 1889 674 Mathematics 214 45.9051724137931 85-100% Medium
1890 1920 674 Mathematics 63 13.36206896551724 85-100% Very_Low
1902 1909 674 Mathematics 40 8.405172413793103 85-100% Very_Low
1426 1452 675 Mathematics 8 1.5086206896551724 57-71% Very_Low
1428 1585 675 Mathematics 21 4.310344827586207 71-85% Very_Low
1429 1489 675 Mathematics 195 41.810344827586206 85-100% Medium
1431 1480 675 Mathematics 118 25.21551724137931 85-100% Low
1437 1453 675 Mathematics 46 9.698275862068966 85-100% Very_Low
1437 1459 675 Mathematics 1 0.0 0-14% Very_Low
1437 1563 675 Mathematics 465 100.0 85-100% Very_High
1439 1567 675 Mathematics 7 1.293103448275862 57-71% Very_Low
1443 1493 675 Mathematics 112 23.92241379310345 85-100% Low
1443 1502 675 Mathematics 50 10.560344827586206 85-100% Very_Low
1443 1567 675 Mathematics 1 0.0 0-14% Very_Low
1453 1528 675 Mathematics 1 0.0 0-14% Very_Low
1459 1563 675 Mathematics 2 0.21551724137931033 0-14% Very_Low
1480 1572 675 Mathematics 1 0.0 0-14% Very_Low
1482 1578 675 Mathematics 37 7.758620689655173 85-100% Very_Low
1493 1501 675 Mathematics 35 7.327586206896551 85-100% Very_Low
1493 1502 675 Mathematics 119 25.43103448275862 85-100% Low
1498 1520 675 Mathematics 69 14.655172413793101 85-100% Very_Low
1498 1533 675 Mathematics 4 0.646551724137931 28-42% Very_Low
1500 1797 675 Mathematics 32 6.68103448275862 85-100% Very_Low
1503 1539 675 Mathematics 113 24.137931034482758 85-100% Low
1503 1815 675 Mathematics 251 53.879310344827594 85-100% Medium
1549 1705 675 Mathematics 14 2.8017241379310347 71-85% Very_Low
1552 1700 675 Mathematics 236 50.646551724137936 85-100% Medium
1558 1567 675 Mathematics 195 41.810344827586206 85-100% Medium
1558 1705 675 Mathematics 25 5.172413793103448 71-85% Very_Low
1560 1572 675 Mathematics 282 60.560344827586206 85-100% High
1560 1579 675 Mathematics 5 0.8620689655172413 42-57% Very_Low
1567 1866 675 Mathematics 9 1.7241379310344827 57-71% Very_Low
1613 1708 675 Mathematics 36 7.543103448275862 85-100% Very_Low
1613 1767 675 Mathematics 76 16.163793103448278 85-100% Very_Low
1613 1838 675 Mathematics 24 4.956896551724138 71-85% Very_Low
1613 1855 675 Mathematics 101 21.551724137931032 85-100% Low
1628 1909 675 Mathematics 57 12.068965517241379 85-100% Very_Low
1648 1861 675 Mathematics 133 28.448275862068968 85-100% Low
1648 1889 675 Mathematics 139 29.74137931034483 85-100% Low
1666 1765 675 Mathematics 75 15.948275862068966 85-100% Very_Low
1684 1697 675 Mathematics 40 8.405172413793103 85-100% Very_Low
1688 1708 675 Mathematics 92 19.612068965517242 85-100% Very_Low
1695 1757 675 Mathematics 72 15.301724137931034 85-100% Very_Low
1698 1767 675 Mathematics 82 17.45689655172414 85-100% Very_Low
1702 1764 675 Mathematics 24 4.956896551724138 71-85% Very_Low
1705 1866 675 Mathematics 40 8.405172413793103 85-100% Very_Low
1743 1792 675 Mathematics 80 17.025862068965516 85-100% Very_Low
1749 1764 675 Mathematics 42 8.836206896551724 85-100% Very_Low
1757 1889 675 Mathematics 6 1.0775862068965518 42-57% Very_Low
1761 1851 675 Mathematics 38 7.974137931034483 85-100% Very_Low
1761 1911 675 Mathematics 54 11.422413793103448 85-100% Very_Low
1767 1838 675 Mathematics 33 6.896551724137931 85-100% Very_Low
1772 1909 675 Mathematics 23 4.741379310344827 71-85% Very_Low
1795 1909 675 Mathematics 36 7.543103448275862 85-100% Very_Low
1797 1802 675 Mathematics 42 8.836206896551724 85-100% Very_Low
1821 1857 675 Mathematics 215 46.12068965517241 85-100% Medium
1821 1895 675 Mathematics 181 38.793103448275865 85-100% Low
1838 1855 675 Mathematics 21 4.310344827586207 71-85% Very_Low
1857 1895 675 Mathematics 151 32.327586206896555 85-100% Low
1861 1889 675 Mathematics 214 45.9051724137931 85-100% Medium
1429 1489 676 Mathematics 195 41.810344827586206 85-100% Medium
1431 1480 676 Mathematics 118 25.21551724137931 85-100% Low
1434 1885 676 Mathematics 124 26.50862068965517 85-100% Low
1437 1563 676 Mathematics 465 100.0 85-100% Very_High
1443 1493 676 Mathematics 112 23.92241379310345 85-100% Low
1443 1501 676 Mathematics 5 0.8620689655172413 42-57% Very_Low
1443 1502 676 Mathematics 50 10.560344827586206 85-100% Very_Low
1443 1533 676 Mathematics 7 1.293103448275862 57-71% Very_Low
1452 1780 676 Mathematics 2 0.21551724137931033 0-14% Very_Low
1493 1501 676 Mathematics 35 7.327586206896551 85-100% Very_Low
1493 1502 676 Mathematics 119 25.43103448275862 85-100% Low
1501 1502 676 Mathematics 145 31.03448275862069 85-100% Low
1503 1815 676 Mathematics 251 53.879310344827594 85-100% Medium
1519 1528 676 Mathematics 9 1.7241379310344827 57-71% Very_Low
1519 1885 676 Mathematics 17 3.4482758620689653 71-85% Very_Low
1528 1797 676 Mathematics 34 7.112068965517242 85-100% Very_Low
1549 1567 676 Mathematics 4 0.646551724137931 28-42% Very_Low
1552 1700 676 Mathematics 236 50.646551724137936 85-100% Medium
1558 1705 676 Mathematics 25 5.172413793103448 71-85% Very_Low
1560 1572 676 Mathematics 282 60.560344827586206 85-100% High
1563 1895 676 Mathematics 3 0.43103448275862066 14-28% Very_Low
1567 1730 676 Mathematics 10 1.9396551724137931 57-71% Very_Low
1567 1866 676 Mathematics 9 1.7241379310344827 57-71% Very_Low
1572 1579 676 Mathematics 10 1.9396551724137931 57-71% Very_Low
1613 1767 676 Mathematics 76 16.163793103448278 85-100% Very_Low
1613 1838 676 Mathematics 24 4.956896551724138 71-85% Very_Low
1613 1855 676 Mathematics 101 21.551724137931032 85-100% Low
1628 1772 676 Mathematics 34 7.112068965517242 85-100% Very_Low
1648 1889 676 Mathematics 139 29.74137931034483 85-100% Low
1666 1765 676 Mathematics 75 15.948275862068966 85-100% Very_Low
1675 1704 676 Mathematics 30 6.25 85-100% Very_Low
1684 1697 676 Mathematics 40 8.405172413793103 85-100% Very_Low
1688 1708 676 Mathematics 92 19.612068965517242 85-100% Very_Low
1688 1775 676 Mathematics 64 13.577586206896552 85-100% Very_Low
1695 1920 676 Mathematics 243 52.1551724137931 85-100% Medium
1698 1767 676 Mathematics 82 17.45689655172414 85-100% Very_Low
1705 1866 676 Mathematics 40 8.405172413793103 85-100% Very_Low
1720 1761 676 Mathematics 43 9.051724137931034 85-100% Very_Low
1743 1792 676 Mathematics 80 17.025862068965516 85-100% Very_Low
1749 1764 676 Mathematics 42 8.836206896551724 85-100% Very_Low
1761 1851 676 Mathematics 38 7.974137931034483 85-100% Very_Low
1761 1911 676 Mathematics 54 11.422413793103448 85-100% Very_Low
1765 1890 676 Mathematics 56 11.85344827586207 85-100% Very_Low
1766 1787 676 Mathematics 43 9.051724137931034 85-100% Very_Low
1767 1838 676 Mathematics 33 6.896551724137931 85-100% Very_Low
1772 1795 676 Mathematics 25 5.172413793103448 71-85% Very_Low
1821 1895 676 Mathematics 181 38.793103448275865 85-100% Low
1838 1855 676 Mathematics 21 4.310344827586207 71-85% Very_Low
1838 1916 676 Mathematics 47 9.913793103448276 85-100% Very_Low
1851 1889 676 Mathematics 40 8.405172413793103 85-100% Very_Low
1857 1895 676 Mathematics 151 32.327586206896555 85-100% Low
1861 1889 676 Mathematics 214 45.9051724137931 85-100% Medium
1426 1428 677 Mathematics 32 6.68103448275862 85-100% Very_Low
1431 1480 677 Mathematics 118 25.21551724137931 85-100% Low
1437 1563 677 Mathematics 465 100.0 85-100% Very_High
1443 1533 677 Mathematics 7 1.293103448275862 57-71% Very_Low
1459 1482 677 Mathematics 21 4.310344827586207 71-85% Very_Low
1459 1522 677 Mathematics 120 25.646551724137932 85-100% Low
1482 1797 677 Mathematics 1 0.0 0-14% Very_Low
1493 1501 677 Mathematics 35 7.327586206896551 85-100% Very_Low
1493 1502 677 Mathematics 119 25.43103448275862 85-100% Low
1501 1502 677 Mathematics 145 31.03448275862069 85-100% Low
1503 1780 677 Mathematics 2 0.21551724137931033 0-14% Very_Low
1528 1802 677 Mathematics 14 2.8017241379310347 71-85% Very_Low
1539 1815 677 Mathematics 120 25.646551724137932 85-100% Low
1549 1551 677 Mathematics 30 6.25 85-100% Very_Low
1552 1700 677 Mathematics 236 50.646551724137936 85-100% Medium
1558 1567 677 Mathematics 195 41.810344827586206 85-100% Medium
1560 1572 677 Mathematics 282 60.560344827586206 85-100% High
1567 1705 677 Mathematics 10 1.9396551724137931 57-71% Very_Low
1572 1579 677 Mathematics 10 1.9396551724137931 57-71% Very_Low
1572 1780 677 Mathematics 3 0.43103448275862066 14-28% Very_Low
1604 1702 677 Mathematics 59 12.5 85-100% Very_Low
1604 1749 677 Mathematics 83 17.67241379310345 85-100% Very_Low
1613 1698 677 Mathematics 73 15.517241379310345 85-100% Very_Low
1613 1855 677 Mathematics 101 21.551724137931032 85-100% Low
1628 1772 677 Mathematics 34 7.112068965517242 85-100% Very_Low
1648 1889 677 Mathematics 139 29.74137931034483 85-100% Low
1665 1675 677 Mathematics 58 12.284482758620689 85-100% Very_Low
1665 1912 677 Mathematics 119 25.43103448275862 85-100% Low
1673 1674 677 Mathematics 66 14.00862068965517 85-100% Very_Low
1674 1743 677 Mathematics 42 8.836206896551724 85-100% Very_Low
1675 1912 677 Mathematics 43 9.051724137931034 85-100% Very_Low
1684 1697 677 Mathematics 40 8.405172413793103 85-100% Very_Low
1684 1766 677 Mathematics 16 3.2327586206896552 71-85% Very_Low
1688 1708 677 Mathematics 92 19.612068965517242 85-100% Very_Low
1688 1775 677 Mathematics 64 13.577586206896552 85-100% Very_Low
1695 1920 677 Mathematics 243 52.1551724137931 85-100% Medium
1698 1767 677 Mathematics 82 17.45689655172414 85-100% Very_Low
1702 1749 677 Mathematics 219 46.98275862068966 85-100% Medium
1714 1775 677 Mathematics 17 3.4482758620689653 71-85% Very_Low
1720 1761 677 Mathematics 43 9.051724137931034 85-100% Very_Low
1743 1792 677 Mathematics 80 17.025862068965516 85-100% Very_Low
1757 1765 677 Mathematics 20 4.094827586206897 71-85% Very_Low
1757 1889 677 Mathematics 6 1.0775862068965518 42-57% Very_Low
1761 1851 677 Mathematics 38 7.974137931034483 85-100% Very_Low
1761 1911 677 Mathematics 54 11.422413793103448 85-100% Very_Low
1767 1838 677 Mathematics 33 6.896551724137931 85-100% Very_Low
1767 1855 677 Mathematics 40 8.405172413793103 85-100% Very_Low
1767 1916 677 Mathematics 53 11.206896551724139 85-100% Very_Low
1802 1837 677 Mathematics 86 18.318965517241377 85-100% Very_Low
1821 1857 677 Mathematics 215 46.12068965517241 85-100% Medium
1821 1895 677 Mathematics 181 38.793103448275865 85-100% Low
1838 1916 677 Mathematics 47 9.913793103448276 85-100% Very_Low
1851 1861 677 Mathematics 46 9.698275862068966 85-100% Very_Low
1855 1916 677 Mathematics 48 10.129310344827585 85-100% Very_Low
1857 1895 677 Mathematics 151 32.327586206896555 85-100% Low
1431 1434 678 Mathematics 38 7.974137931034483 85-100% Very_Low
1431 1480 678 Mathematics 118 25.21551724137931 85-100% Low
1434 1480 678 Mathematics 43 9.051724137931034 85-100% Very_Low
1434 1885 678 Mathematics 124 26.50862068965517 85-100% Low
1437 1533 678 Mathematics 4 0.646551724137931 28-42% Very_Low
1437 1563 678 Mathematics 465 100.0 85-100% Very_High
1453 1563 678 Mathematics 9 1.7241379310344827 57-71% Very_Low
1457 1533 678 Mathematics 1 0.0 0-14% Very_Low
1459 1482 678 Mathematics 21 4.310344827586207 71-85% Very_Low
1459 1522 678 Mathematics 120 25.646551724137932 85-100% Low
1480 1885 678 Mathematics 8 1.5086206896551724 57-71% Very_Low
1482 1522 678 Mathematics 20 4.094827586206897 71-85% Very_Low
1493 1501 678 Mathematics 35 7.327586206896551 85-100% Very_Low
1493 1502 678 Mathematics 119 25.43103448275862 85-100% Low
1498 1520 678 Mathematics 69 14.655172413793101 85-100% Very_Low
1501 1502 678 Mathematics 145 31.03448275862069 85-100% Low
1503 1539 678 Mathematics 113 24.137931034482758 85-100% Low
1503 1815 678 Mathematics 251 53.879310344827594 85-100% Medium
1528 1797 678 Mathematics 34 7.112068965517242 85-100% Very_Low
1539 1815 678 Mathematics 120 25.646551724137932 85-100% Low
1549 1551 678 Mathematics 30 6.25 85-100% Very_Low
1558 1567 678 Mathematics 195 41.810344827586206 85-100% Medium
1560 1572 678 Mathematics 282 60.560344827586206 85-100% High
1572 1579 678 Mathematics 10 1.9396551724137931 57-71% Very_Low
1613 1698 678 Mathematics 73 15.517241379310345 85-100% Very_Low
1613 1767 678 Mathematics 76 16.163793103448278 85-100% Very_Low
1613 1855 678 Mathematics 101 21.551724137931032 85-100% Low
1628 1772 678 Mathematics 34 7.112068965517242 85-100% Very_Low
1648 1757 678 Mathematics 8 1.5086206896551724 57-71% Very_Low
1648 1861 678 Mathematics 133 28.448275862068968 85-100% Low
1648 1889 678 Mathematics 139 29.74137931034483 85-100% Low
1665 1675 678 Mathematics 58 12.284482758620689 85-100% Very_Low
1666 1765 678 Mathematics 75 15.948275862068966 85-100% Very_Low
1674 1723 678 Mathematics 29 6.0344827586206895 85-100% Very_Low
1684 1766 678 Mathematics 16 3.2327586206896552 71-85% Very_Low
1684 1787 678 Mathematics 31 6.4655172413793105 85-100% Very_Low
1688 1708 678 Mathematics 92 19.612068965517242 85-100% Very_Low
1688 1775 678 Mathematics 64 13.577586206896552 85-100% Very_Low
1688 1822 678 Mathematics 33 6.896551724137931 85-100% Very_Low
1695 1920 678 Mathematics 243 52.1551724137931 85-100% Medium
1698 1767 678 Mathematics 82 17.45689655172414 85-100% Very_Low
1698 1916 678 Mathematics 44 9.267241379310345 85-100% Very_Low
1702 1749 678 Mathematics 219 46.98275862068966 85-100% Medium
1704 1912 678 Mathematics 63 13.36206896551724 85-100% Very_Low
1708 1822 678 Mathematics 79 16.810344827586206 85-100% Very_Low
1743 1792 678 Mathematics 80 17.025862068965516 85-100% Very_Low
1749 1764 678 Mathematics 42 8.836206896551724 85-100% Very_Low
1757 1889 678 Mathematics 6 1.0775862068965518 42-57% Very_Low
1767 1838 678 Mathematics 33 6.896551724137931 85-100% Very_Low
1767 1916 678 Mathematics 53 11.206896551724139 85-100% Very_Low
1821 1857 678 Mathematics 215 46.12068965517241 85-100% Medium
1838 1916 678 Mathematics 47 9.913793103448276 85-100% Very_Low
1851 1861 678 Mathematics 46 9.698275862068966 85-100% Very_Low
1851 1889 678 Mathematics 40 8.405172413793103 85-100% Very_Low
1857 1895 678 Mathematics 151 32.327586206896555 85-100% Low
1428 1437 679 Mathematics 4 0.646551724137931 28-42% Very_Low
1428 1563 679 Mathematics 11 2.1551724137931036 57-71% Very_Low
1429 1489 679 Mathematics 195 41.810344827586206 85-100% Medium
1431 1480 679 Mathematics 118 25.21551724137931 85-100% Low
1431 1532 679 Mathematics 2 0.21551724137931033 0-14% Very_Low
1431 1885 679 Mathematics 4 0.646551724137931 28-42% Very_Low
1434 1480 679 Mathematics 43 9.051724137931034 85-100% Very_Low
1434 1532 679 Mathematics 51 10.775862068965516 85-100% Very_Low
1437 1563 679 Mathematics 465 100.0 85-100% Very_High
1443 1533 679 Mathematics 7 1.293103448275862 57-71% Very_Low
1452 1459 679 Mathematics 26 5.387931034482758 71-85% Very_Low
1452 1471 679 Mathematics 36 7.543103448275862 85-100% Very_Low
1477 1522 679 Mathematics 49 10.344827586206897 85-100% Very_Low
1480 1532 679 Mathematics 6 1.0775862068965518 42-57% Very_Low
1480 1885 679 Mathematics 8 1.5086206896551724 57-71% Very_Low
1493 1501 679 Mathematics 35 7.327586206896551 85-100% Very_Low
1493 1502 679 Mathematics 119 25.43103448275862 85-100% Low
1501 1502 679 Mathematics 145 31.03448275862069 85-100% Low
1503 1815 679 Mathematics 251 53.879310344827594 85-100% Medium
1520 1560 679 Mathematics 1 0.0 0-14% Very_Low
1528 1797 679 Mathematics 34 7.112068965517242 85-100% Very_Low
1528 1802 679 Mathematics 14 2.8017241379310347 71-85% Very_Low
1532 1885 679 Mathematics 45 9.482758620689655 85-100% Very_Low
1539 1815 679 Mathematics 120 25.646551724137932 85-100% Low
1552 1700 679 Mathematics 236 50.646551724137936 85-100% Medium
1560 1572 679 Mathematics 282 60.560344827586206 85-100% High
1572 1579 679 Mathematics 10 1.9396551724137931 57-71% Very_Low
1572 1763 679 Mathematics 2 0.21551724137931033 0-14% Very_Low
1613 1698 679 Mathematics 73 15.517241379310345 85-100% Very_Low
1613 1767 679 Mathematics 76 16.163793103448278 85-100% Very_Low
1613 1855 679 Mathematics 101 21.551724137931032 85-100% Low
1648 1757 679 Mathematics 8 1.5086206896551724 57-71% Very_Low
1648 1851 679 Mathematics 30 6.25 85-100% Very_Low
1648 1889 679 Mathematics 139 29.74137931034483 85-100% Low
1665 1675 679 Mathematics 58 12.284482758620689 85-100% Very_Low
1665 1704 679 Mathematics 77 16.379310344827587 85-100% Very_Low
1666 1765 679 Mathematics 75 15.948275862068966 85-100% Very_Low
1674 1723 679 Mathematics 29 6.0344827586206895 85-100% Very_Low
1688 1708 679 Mathematics 92 19.612068965517242 85-100% Very_Low
1688 1775 679 Mathematics 64 13.577586206896552 85-100% Very_Low
1695 1920 679 Mathematics 243 52.1551724137931 85-100% Medium
1696 1889 679 Mathematics 5 0.8620689655172413 42-57% Very_Low
1698 1767 679 Mathematics 82 17.45689655172414 85-100% Very_Low
1698 1916 679 Mathematics 44 9.267241379310345 85-100% Very_Low
1702 1749 679 Mathematics 219 46.98275862068966 85-100% Medium
1704 1912 679 Mathematics 63 13.36206896551724 85-100% Very_Low
1708 1822 679 Mathematics 79 16.810344827586206 85-100% Very_Low
1722 1902 679 Mathematics 27 5.603448275862069 85-100% Very_Low
1743 1792 679 Mathematics 80 17.025862068965516 85-100% Very_Low
1749 1764 679 Mathematics 42 8.836206896551724 85-100% Very_Low
1765 1920 679 Mathematics 51 10.775862068965516 85-100% Very_Low
1767 1916 679 Mathematics 53 11.206896551724139 85-100% Very_Low
1772 1902 679 Mathematics 22 4.525862068965517 71-85% Very_Low
1797 1802 679 Mathematics 42 8.836206896551724 85-100% Very_Low
1802 1837 679 Mathematics 86 18.318965517241377 85-100% Very_Low
1821 1857 679 Mathematics 215 46.12068965517241 85-100% Medium
1821 1895 679 Mathematics 181 38.793103448275865 85-100% Low
1851 1861 679 Mathematics 46 9.698275862068966 85-100% Very_Low
1851 1889 679 Mathematics 40 8.405172413793103 85-100% Very_Low
1857 1895 679 Mathematics 151 32.327586206896555 85-100% Low
1426 1428 680 Mathematics 32 6.68103448275862 85-100% Very_Low
1426 1520 680 Mathematics 16 3.2327586206896552 71-85% Very_Low
1428 1498 680 Mathematics 19 3.8793103448275863 71-85% Very_Low
1428 1563 680 Mathematics 11 2.1551724137931036 57-71% Very_Low
1429 1489 680 Mathematics 195 41.810344827586206 85-100% Medium
1431 1885 680 Mathematics 4 0.646551724137931 28-42% Very_Low
1434 1480 680 Mathematics 43 9.051724137931034 85-100% Very_Low
1434 1532 680 Mathematics 51 10.775862068965516 85-100% Very_Low
1434 1885 680 Mathematics 124 26.50862068965517 85-100% Low
1437 1498 680 Mathematics 6 1.0775862068965518 42-57% Very_Low
1437 1520 680 Mathematics 5 0.8620689655172413 42-57% Very_Low
1437 1563 680 Mathematics 465 100.0 85-100% Very_High
1437 1585 680 Mathematics 37 7.758620689655173 85-100% Very_Low
1443 1533 680 Mathematics 7 1.293103448275862 57-71% Very_Low
1452 1520 680 Mathematics 18 3.6637931034482754 71-85% Very_Low
1459 1471 680 Mathematics 17 3.4482758620689653 71-85% Very_Low
1477 1520 680 Mathematics 10 1.9396551724137931 57-71% Very_Low
1480 1532 680 Mathematics 6 1.0775862068965518 42-57% Very_Low
1480 1885 680 Mathematics 8 1.5086206896551724 57-71% Very_Low
1501 1502 680 Mathematics 145 31.03448275862069 85-100% Low
1503 1539 680 Mathematics 113 24.137931034482758 85-100% Low
1503 1815 680 Mathematics 251 53.879310344827594 85-100% Medium
1528 1802 680 Mathematics 14 2.8017241379310347 71-85% Very_Low
1539 1815 680 Mathematics 120 25.646551724137932 85-100% Low
1552 1700 680 Mathematics 236 50.646551724137936 85-100% Medium
1558 1705 680 Mathematics 25 5.172413793103448 71-85% Very_Low
1560 1572 680 Mathematics 282 60.560344827586206 85-100% High
1563 1585 680 Mathematics 7 1.293103448275862 57-71% Very_Low
1604 1749 680 Mathematics 83 17.67241379310345 85-100% Very_Low
1613 1767 680 Mathematics 76 16.163793103448278 85-100% Very_Low
1613 1838 680 Mathematics 24 4.956896551724138 71-85% Very_Low
1613 1855 680 Mathematics 101 21.551724137931032 85-100% Low
1648 1757 680 Mathematics 8 1.5086206896551724 57-71% Very_Low
1648 1889 680 Mathematics 139 29.74137931034483 85-100% Low
1665 1675 680 Mathematics 58 12.284482758620689 85-100% Very_Low
1666 1702 680 Mathematics 3 0.43103448275862066 14-28% Very_Low
1666 1765 680 Mathematics 75 15.948275862068966 85-100% Very_Low
1666 1890 680 Mathematics 43 9.051724137931034 85-100% Very_Low
1666 1920 680 Mathematics 71 15.086206896551724 85-100% Very_Low
1674 1723 680 Mathematics 29 6.0344827586206895 85-100% Very_Low
1674 1792 680 Mathematics 46 9.698275862068966 85-100% Very_Low
1688 1708 680 Mathematics 92 19.612068965517242 85-100% Very_Low
1695 1920 680 Mathematics 243 52.1551724137931 85-100% Medium
1696 1889 680 Mathematics 5 0.8620689655172413 42-57% Very_Low
1702 1765 680 Mathematics 5 0.8620689655172413 42-57% Very_Low
1704 1912 680 Mathematics 63 13.36206896551724 85-100% Very_Low
1708 1822 680 Mathematics 79 16.810344827586206 85-100% Very_Low
1720 1761 680 Mathematics 43 9.051724137931034 85-100% Very_Low
1722 1795 680 Mathematics 138 29.52586206896552 85-100% Low
1722 1902 680 Mathematics 27 5.603448275862069 85-100% Very_Low
1743 1792 680 Mathematics 80 17.025862068965516 85-100% Very_Low
1761 1911 680 Mathematics 54 11.422413793103448 85-100% Very_Low
1767 1855 680 Mathematics 40 8.405172413793103 85-100% Very_Low
1767 1916 680 Mathematics 53 11.206896551724139 85-100% Very_Low
1772 1795 680 Mathematics 25 5.172413793103448 71-85% Very_Low
1821 1895 680 Mathematics 181 38.793103448275865 85-100% Low
1838 1855 680 Mathematics 21 4.310344827586207 71-85% Very_Low
1838 1916 680 Mathematics 47 9.913793103448276 85-100% Very_Low
1851 1861 680 Mathematics 46 9.698275862068966 85-100% Very_Low
1851 1889 680 Mathematics 40 8.405172413793103 85-100% Very_Low
1861 1889 680 Mathematics 214 45.9051724137931 85-100% Medium
1890 1920 680 Mathematics 63 13.36206896551724 85-100% Very_Low
1428 1453 681 Mathematics 1 0.0 0-14% Very_Low
1429 1489 681 Mathematics 195 41.810344827586206 85-100% Medium
1434 1480 681 Mathematics 43 9.051724137931034 85-100% Very_Low
1434 1532 681 Mathematics 51 10.775862068965516 85-100% Very_Low
1434 1885 681 Mathematics 124 26.50862068965517 85-100% Low
1437 1453 681 Mathematics 46 9.698275862068966 85-100% Very_Low
1437 1498 681 Mathematics 6 1.0775862068965518 42-57% Very_Low
1437 1563 681 Mathematics 465 100.0 85-100% Very_High
1443 1533 681 Mathematics 7 1.293103448275862 57-71% Very_Low
1453 1563 681 Mathematics 9 1.7241379310344827 57-71% Very_Low
1459 1503 681 Mathematics 1 0.0 0-14% Very_Low
1480 1532 681 Mathematics 6 1.0775862068965518 42-57% Very_Low
1480 1885 681 Mathematics 8 1.5086206896551724 57-71% Very_Low
1493 1533 681 Mathematics 3 0.43103448275862066 14-28% Very_Low
1501 1502 681 Mathematics 145 31.03448275862069 85-100% Low
1503 1539 681 Mathematics 113 24.137931034482758 85-100% Low
1532 1885 681 Mathematics 45 9.482758620689655 85-100% Very_Low
1552 1700 681 Mathematics 236 50.646551724137936 85-100% Medium
1558 1705 681 Mathematics 25 5.172413793103448 71-85% Very_Low
1604 1702 681 Mathematics 59 12.5 85-100% Very_Low
1604 1749 681 Mathematics 83 17.67241379310345 85-100% Very_Low
1648 1861 681 Mathematics 133 28.448275862068968 85-100% Low
1648 1889 681 Mathematics 139 29.74137931034483 85-100% Low
1665 1912 681 Mathematics 119 25.43103448275862 85-100% Low
1684 1732 681 Mathematics 13 2.586206896551724 71-85% Very_Low
1684 1752 681 Mathematics 20 4.094827586206897 71-85% Very_Low
1695 1757 681 Mathematics 72 15.301724137931034 85-100% Very_Low
1695 1920 681 Mathematics 243 52.1551724137931 85-100% Medium
1698 1767 681 Mathematics 82 17.45689655172414 85-100% Very_Low
1698 1916 681 Mathematics 44 9.267241379310345 85-100% Very_Low
1702 1749 681 Mathematics 219 46.98275862068966 85-100% Medium
1722 1902 681 Mathematics 27 5.603448275862069 85-100% Very_Low
1732 1752 681 Mathematics 3 0.43103448275862066 14-28% Very_Low
1749 1764 681 Mathematics 42 8.836206896551724 85-100% Very_Low
1757 1890 681 Mathematics 32 6.68103448275862 85-100% Very_Low
1757 1920 681 Mathematics 119 25.43103448275862 85-100% Low
1761 1911 681 Mathematics 54 11.422413793103448 85-100% Very_Low
1767 1855 681 Mathematics 40 8.405172413793103 85-100% Very_Low
1767 1916 681 Mathematics 53 11.206896551724139 85-100% Very_Low
1772 1795 681 Mathematics 25 5.172413793103448 71-85% Very_Low
1772 1902 681 Mathematics 22 4.525862068965517 71-85% Very_Low
1821 1857 681 Mathematics 215 46.12068965517241 85-100% Medium
1821 1895 681 Mathematics 181 38.793103448275865 85-100% Low
1838 1855 681 Mathematics 21 4.310344827586207 71-85% Very_Low
1838 1916 681 Mathematics 47 9.913793103448276 85-100% Very_Low
1851 1861 681 Mathematics 46 9.698275862068966 85-100% Very_Low
1851 1889 681 Mathematics 40 8.405172413793103 85-100% Very_Low
1861 1889 681 Mathematics 214 45.9051724137931 85-100% Medium
1429 1489 682 Mathematics 195 41.810344827586206 85-100% Medium
1434 1459 682 Mathematics 4 0.646551724137931 28-42% Very_Low
1434 1480 682 Mathematics 43 9.051724137931034 85-100% Very_Low
1434 1532 682 Mathematics 51 10.775862068965516 85-100% Very_Low
